"","Gene","Identity.x","Score.x","Length.x","Mismatches.x","DE.x","Identity.y","Score.y","Length.y","Mismatches.y","DE.y","mismatchRatio","X.1","K12","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_chemostat1","IAI1_chemostat2","IAI1_K12ref_chemostat1","IAI1_K12ref_chemostat2"
"1197","proV",1197,1185,1203,6,0,400,2088,400,0,0,0.00498753117206983,1203,"proV",1444,251.279578120629,0.0137282865156064,0.0573711980119428,0.23928882420668,0.810881630718995,0.999807467026667,259.990537206889,234.959691994447,266.362229052316,243.805854228863
"1198","proW",1048,1014,1065,17,0,352,1773,354,2,0,0.015962441314554,1204,"proW",1445,80.5858631381958,-0.0109071172270775,0.0413932052143022,-0.263500184888048,0.792165081063532,0.999807467026667,69.8207803099772,96.0724073932849,66.1114885057907,90.3387763437305
"1199","proX",968,918,993,25,0,329,1759,330,1,0,0.0251762336354481,1205,"proX",1446,221.523158795706,-0.0341305911044585,0.0565274204712605,-0.603788229144669,0.54598444625069,0.999807467026667,227.836230485189,232.871161398941,217.497215808906,207.888027489789
"1200","proY",1363,1341,1374,11,0,457,2357,457,0,0,0.00800582241630277,1206,"proY",246,227.84649148377,0.00592991234887775,0.0568558419033578,0.10429732724664,0.916933398895428,0.999807467026667,225.998841529663,226.605569612422,228.036728469249,230.744826323745
"1201","prpB",881,861,891,10,0,295,1558,296,1,0,0.0112233445566779,1207,"prpB",206,52.6523238702344,-0.0148505481890773,0.0371689386956653,-0.399541894662954,0.689493960717074,0.999807467026667,53.2842797102457,57.4345913764203,49.8231507579872,50.0672736362844
"1202","prpC",1148,1104,1170,22,0,387,2081,389,2,0,0.0188034188034188,1208,"prpC",207,83.2760421330287,-0.0132556127099919,0.043159159746576,-0.30713324327505,0.758741955265668,0.999807467026667,94.6255312095743,77.2756320337292,87.1905138264777,74.0124914623334
"1203","prpD",1439,1413,1452,13,0,482,2597,483,1,0,0.00895316804407714,1209,"prpD",208,124.408947624634,-0.00695186377690747,0.0475507247408908,-0.146198902641105,0.883764371818904,0.999807467026667,141.47894957548,110.692121561828,139.888077128195,105.576642233034
"1204","prpE",1858,1802,1886,28,0,626,3341,628,2,0,0.0148462354188759,1210,"prpE",209,222.154934374019,-0.0141038405202021,0.0546452880384074,-0.258098017715439,0.796331261400861,0.999807467026667,249.884897951497,202.587467764101,242.408791187899,193.738580592579
"1205","prpR",1551,1479,1587,36,0,524,2771,528,4,0,0.0226843100189036,1211,"prpR",205,107.610458601098,-0.010110723590399,0.0467275976765696,-0.216375848387959,0.828694790555967,0.999807467026667,120.348976586934,99.2052032865442,114.018364234625,96.8692902962893
"1206","prsA",947,945,948,1,0,315,1637,315,0,0,0.00105485232067511,1212,"prs",687,4170.12686943886,0.0390277426169606,0.0585656005958835,0.666393620484852,0.505159539086498,0.999807467026667,3875.9720016815,4292.97463906298,4041.42403648443,4470.13680052652
"1207","psd",964,954,969,5,0,322,1714,322,0,0,0.00515995872033024,1213,"psd",2264,789.413265826074,0.0307437818634826,0.0616069307023555,0.4990312212114,0.617757389425801,0.999807467026667,789.158556398295,758.136606168748,820.165712477636,790.192188259619
"1208","pspA",662,648,669,7,0,222,1113,222,0,0,0.0104633781763827,1214,"pspA",752,636.907839088951,0.0105536067237499,0.0617467353619805,0.170917647093098,0.864288520467278,0.999807467026667,643.086134434,621.337852163093,648.659097368411,634.5482723903
"1209","pspF",976,972,978,2,0,324,1713,325,1,0,0.00204498977505112,1215,"pspF",751,174.750527923795,0.0144493155309979,0.0539461058867891,0.2678472392673,0.788816907084137,0.999807467026667,174.551950774943,168.126712938249,181.087990254992,175.235457726995
"1210","pssA",1347,1329,1356,9,0,451,2394,451,0,0,0.00663716814159292,1216,"pssA",1424,3740.87184228766,0.0336084201058345,0.0558800405253679,0.601438721050626,0.547547815058741,0.999807467026667,3701.42005090655,3658.0613380291,3823.92682067552,3780.07915953947
"1211","pstA",874,844,889,15,0,295,1508,296,1,0,0.0168728908886389,1217,"pstA",2010,180.617897697832,-0.0184150047304517,0.0538575919905043,-0.34192031336452,0.732410862122071,0.999807467026667,193.844534807963,176.480835320273,187.794952857029,164.351267806064
"1212","pstB",773,771,774,1,0,257,1388,257,0,0,0.00129198966408269,1218,"pstB",2009,747.392382723635,0.0303199000550418,0.0616966256233002,0.491435305395232,0.623118598646876,0.999807467026667,752.41077728778,712.188933067612,783.756486923722,741.213333615427
"1213","pstC",960,960,960,0,0,319,1602,319,0,0,0,1219,"pstC",2011,213.592607936185,0.0166617771285353,0.0552323455342466,0.301667020789552,0.762905911281555,0.999807467026667,225.0801470519,193.189080084323,234.743691071286,201.357513537231
"1214","pstS",1040,1038,1041,1,0,346,1798,346,0,0,0.000960614793467819,1220,"pstS",2012,712.223183876371,0.0313422053429364,0.0616944517718761,0.508023078944418,0.611437158106165,0.999807467026667,698.207803099772,696.524953601316,728.184511078275,725.975467726123
"1215","pta",2143,2139,2145,2,0,714,3783,714,0,0,0.000932400932400932,1221,"pta",1261,5345.54087421413,0.0413149844527472,0.05713326972491,0.723133555136508,0.469597835724733,0.999807467026667,5024.34009888507,5444.79926248465,5239.09592970527,5673.92820578153
"1216","ptr",2857,2793,2889,32,0,957,5122,962,5,0,0.0110764970578055,1222,"ptrA",1524,1164.58877947792,-0.00686046381506241,0.0605549935313739,-0.113293114489525,0.909798175936857,0.999807467026667,1174.09154258093,1164.3558069947,1165.09521772524,1154.81255061082
"1217","ptrB",2048,2022,2061,13,0,684,3690,686,2,0,0.00630761766132945,1223,"ptrB",1027,187.4420498873,0.00696498228498673,0.054446742090123,0.127922847494859,0.898210029905791,0.999807467026667,178.226728685994,193.189080084323,179.171715225839,199.180675553044
"1218","ptsA",2448,2340,2502,54,0,830,4426,833,3,0,0.0215827338129496,1224,"frwA",2146,63.8257481989137,-0.0357488893252632,0.039950480379578,-0.894830024210106,0.370877957823081,0.999807467026667,68.9020858322143,72.0543055449637,55.5719758454473,58.7746255730295
"1219","ptsG",1433,1431,1434,1,0,477,2478,477,0,0,0.000697350069735007,1225,"ptsG",640,30188.1946360363,0.0459668244881307,0.0517318677207032,0.888559151513771,0.37424005259462,0.999807467026667,29469.8814576769,29662.3557826767,30715.9724422991,30904.5688614926
"1220","ptsI",1722,1710,1728,6,0,574,3008,575,1,0,0.00347222222222222,1226,"ptsI",1318,24750.6651275496,0.0438313996672289,0.0533726324945849,0.821233610159212,0.411513215423435,0.999807467026667,23677.5127753821,24823.2303928889,24659.5852126599,25842.3321292674
"1221","ptsP",2242,2232,2247,5,0,747,3924,748,1,0,0.00222518914107699,1227,"ptsP",1528,1277.68956815495,0.0349511276669835,0.0605757653705104,0.57698202330925,0.563951599401533,0.999807467026667,1288.00965782353,1215.5248065846,1341.39252040735,1265.83128780432
"1222","purA",1296,1290,1299,3,0,432,2278,432,0,0,0.0023094688221709,1228,"purA",2274,5385.81418310858,0.0394020687499945,0.055334806905053,0.712066616905397,0.476423525187946,0.999807467026667,5180.51816010475,5387.36467110823,5380.90028186262,5594.47361935873
"1223","purB",1351,1311,1371,20,0,455,2437,456,1,0,0.0145878920495988,1229,"purB",660,822.208155363647,-0.0317126049307324,0.0616346035050845,-0.514525982601905,0.606884299427353,0.999807467026667,806.613751475789,871.961523623836,780.882074379992,829.375271974971
"1224","purC",708,696,714,6,0,237,1246,237,0,0,0.00840336134453781,1230,"purC",1354,3352.06338688335,-0.0489070258816585,0.0562498093359716,-0.869461185006765,0.38459492961229,0.999807467026667,3446.02298608848,3418.92458484364,3275.87216233766,3267.4338142636
"1225","purD",1277,1251,1290,13,0,427,2256,429,2,0,0.010077519379845,1231,"purD",2180,807.449610950057,0.00791310694007734,0.0615351710292244,0.128594863843301,0.897678230623042,0.999807467026667,797.42680669816,809.30560575865,806.751787273562,816.314244069854
"1226","purF",1513,1503,1518,5,0,505,2692,505,0,0,0.00329380764163373,1232,"purF",1269,2308.63635490167,0.032070479797077,0.0584070138794185,0.549086105707896,0.582946359914245,0.999807467026667,2213.13499693072,2326.6230833939,2286.11610977995,2408.67122950212
"1227","purH",1563,1509,1590,27,0,526,2810,529,3,0,0.0169811320754717,1233,"purH",2181,700.202642014563,-0.0344589902919525,0.0617136811477616,-0.558368738520832,0.576592615289752,0.999807467026667,725.768637432658,706.967606578847,688.900872980631,679.173451066118
"1228","purK",1038,978,1068,30,0,350,1867,354,4,0,0.0280898876404494,1234,"purK",321,731.465775205395,-0.0998190943147363,0.0617412870301369,-1.6167316736694,0.105936213782438,0.999807467026667,813.963307297892,748.73821848897,709.021760786741,654.139814247976
"1229","purM",1029,1011,1038,9,0,344,1809,345,1,0,0.00867052023121387,1235,"purM",1368,2640.83926075002,0.033371556423156,0.0573729987112623,0.581659616418223,0.560795978044557,0.999807467026667,2564.07628743614,2628.41575444454,2653.08277786282,2717.78222325657
"1230","purN",635,627,639,4,0,211,1125,212,1,0,0.00625978090766823,1236,"purN",1369,477.858566996672,0.0226674485462336,0.0613511631704489,0.369470558907868,0.711777013799576,0.999807467026667,458.428544403666,480.362036966425,475.236207230032,497.407479386564
"1231","purR",1014,990,1026,12,0,341,1838,341,0,0,0.0116959064327485,1237,"purR",917,2035.35651175799,0.00157997392800056,0.0585547580693995,0.0269828444364499,0.978473417206462,0.999807467026667,2002.75396152303,2064.51249365787,1999.63299292153,2074.52659892952
"1232","purT",1164,1134,1179,15,0,389,2041,392,3,0,0.0127226463104326,1238,"purT",1029,892.41262538242,0.00711716643177213,0.0615667658916043,0.115600784428124,0.907968941192098,0.999807467026667,921.450561196146,855.253278859786,934.184076712261,858.762584761486
"1233","purU",834,816,843,9,0,278,1478,280,2,0,0.0106761565836299,1239,"purU",705,1045.9347208175,0.00635660287227448,0.0613999325937439,0.103527847731256,0.917544048943459,0.999807467026667,991.271341506123,1092.30150144974,1004.12811527636,1096.03792503779
"1234","putP",1481,1425,1509,28,0,500,2587,502,2,0,0.0185553346587144,1240,"putP",598,6303.97522664877,-0.0576926970304636,0.0544304545769708,-1.05993413942336,0.289174562936023,0.999807467026667,6560.39726570457,6389.8593569512,6185.73579410703,6079.90848983227
"1235","puuA",1386,1320,1419,33,0,471,2529,472,1,0,0.0232558139534884,1241,"puuA",747,1620.66492951656,-0.0408225949972441,0.0617393284838668,-0.661208924679372,0.508478338608818,0.999807467026667,1847.49459478111,1487.03378400041,1741.8940015004,1406.23733778433
"1236","puuB",1248,1182,1281,33,0,425,2266,426,1,0,0.0257611241217799,1242,"puuB",749,230.261884298762,-0.0183202750823563,0.056926428380248,-0.321823722366411,0.747586241750034,0.999807467026667,235.185786307292,234.959691994447,229.953003498403,220.949055394907
"1237","puuD",759,747,765,6,0,253,1322,254,1,0,0.00784313725490196,1243,"puuD",748,2361.82486020482,0.0232974259496961,0.0614985279989721,0.378829001404481,0.704814849721818,0.999807467026667,2541.10892549206,2112.54869735451,2615.71541479433,2177.92640317837
"1238","puuE",1237,1179,1266,29,0,418,2215,421,3,0,0.0229067930489731,1244,"puuE",750,232.027696206063,-0.0282263461824561,0.0545536323854841,-0.517405440264812,0.604873162794763,0.999807467026667,269.177481984517,211.985855443879,251.03202881909,195.915418576765
"1239","puuP",1374,1350,1386,12,0,461,2397,461,0,0,0.00865800865800866,1245,"puuP",746,340.480778801991,0.0141891743910019,0.0593234497251884,0.239183231196638,0.81096350491587,0.999807467026667,357.372151849752,314.323854623682,366.966668082867,323.260440651662
"1240","pykA",1438,1428,1443,5,0,479,2502,480,1,0,0.00346500346500346,1246,"pykA",1034,2903.5152612898,0.031563170983232,0.0608393476294664,0.518795355523257,0.60390345708212,0.999807467026667,2628.38490087954,3070.13997539411,2729.73377902895,3185.80238985662
"1241","pykF",1410,1404,1413,3,0,470,2470,470,0,0,0.00212314225053079,1247,"pykF",930,1757.56404132997,0.0348711611412781,0.0605672168284934,0.57574316548211,0.564788794228442,0.999807467026667,1627.00792011802,1817.02161809039,1697.81967582987,1888.4069512816
"1242","pyrB",935,933,936,1,0,311,1659,311,0,0,0.00106837606837607,1248,"pyrB",2309,229.950052078844,0.017811686498769,0.0563792489638968,0.315926281851945,0.752058462770201,0.999807467026667,212.21842436322,238.092487887706,221.329765867213,248.159530197236
"1243","pyrC",1034,1008,1047,13,0,347,1870,348,1,0,0.0124164278892073,1249,"pyrC",614,459.594839352341,0.0315084352623451,0.0602482653470865,0.522976638096167,0.60099051078912,0.999807467026667,407.900348126709,485.58336345519,431.161881559505,513.733764267961
"1244","pyrD",1011,1011,1011,0,0,336,1768,336,0,0,0,1250,"pyrD",563,302.697449185545,0.0215785082443399,0.0592219553635323,0.364366696639462,0.715584200924443,0.999807467026667,293.063538406352,299.704140455139,305.64586714996,312.376250730731
"1245","pyrE",624,588,642,18,0,213,1117,213,0,0,0.0280373831775701,1251,"pyrE",1957,281.976031685338,-0.104144120832679,0.0586815775715483,-1.77473280614687,0.0759420157705075,0.999807467026667,309.600039006083,313.279589325929,248.157616275359,256.866882133981
"1246","pyrF",734,726,738,4,0,244,1287,245,1,0,0.00542005420054201,1252,"pyrF",736,739.846964936691,0.0281535808245969,0.061735378171878,0.456036419607154,0.648363789211366,0.999807467026667,696.370414144246,755.003810275489,724.351961019968,783.66167430706
"1247","pyrG",1634,1626,1638,4,0,545,2909,545,0,0,0.00244200244200244,1253,"pyrG",1497,3402.71149272253,0.0175298177687369,0.0580930547107366,0.301754105650379,0.762839519248171,0.999807467026667,3241.15411754736,3502.46580866389,3295.03491262919,3572.19113204968
"1248","pyrH",723,717,726,3,0,241,1262,241,0,0,0.00413223140495868,1254,"pyrH",148,1706.27571308192,0.00899221258752571,0.0614095932179738,0.146430095304618,0.883581870740338,0.999807467026667,1562.69930667462,1830.59706696118,1584.75944910982,1847.04702958206
"1249","qor",972,948,984,12,0,325,1705,327,2,0,0.0121951219512195,1255,"qorA",2207,544.00875777187,0.00716942081101034,0.0616496607176652,0.116292948372318,0.907420374078379,0.999807467026667,539.273658446797,543.01795483161,545.18024579413,548.563172014942
"1250","qseB",656,648,660,4,0,217,1123,219,2,0,0.00606060606060606,1256,"qseB",1639,136.041522618743,0.0119236330220588,0.0508410699236125,0.234527578588999,0.814575425502618,0.999807467026667,133.210699275614,133.665958112396,137.971802099042,139.317630987922
"1251","queA",1056,1026,1071,15,0,355,1875,356,1,0,0.0140056022408964,1257,"queA",248,88.4303711259896,-0.00695893574730542,0.0447508333252975,-0.155504048309455,0.876423962675276,0.999807467026667,91.8694477762858,87.7182850112601,88.1486513410543,85.9851003753579
"1252","queC",682,654,696,14,0,229,1230,231,2,0,0.0201149425287356,1258,"queC",271,452.773000823664,-0.0285236950404351,0.0609363301905249,-0.468090135248584,0.639720133446539,0.999807467026667,438.217265892883,488.716159348449,421.580506413738,462.578071639584
"1253","queF",840,822,849,9,0,279,1503,282,3,0,0.0106007067137809,1259,"queF",1505,595.101839390901,0.0160806756416441,0.0615802835205259,0.261133510960275,0.793989549960148,0.999807467026667,618.281383534403,557.637669000154,635.245172164337,569.243132864711
"1254","radA",1354,1296,1383,29,0,459,2423,460,1,0,0.0209689081706435,1260,"radA",2352,800.439960788353,-0.048834628886438,0.0616808014506209,-0.791731425953228,0.428517294221861,0.999807467026667,798.345501175923,854.209013562033,741.598436282348,807.606892133109
"1255","rarD",870,850,880,10,0,294,1527,295,1,0,0.0113636363636364,1261,"rarD",2065,107.870478197847,-0.0166553083529247,0.0472178180419798,-0.35273354516545,0.724288208380404,0.999807467026667,104.731170464966,118.0019786461,97.7300264868211,111.0187371935
"1256","ravA",1486,1464,1497,11,0,497,2615,498,1,0,0.00734802939211757,1262,"ravA",2022,217.565474106963,-0.0197791680474039,0.0552330838984012,-0.358103633753039,0.720265759803892,0.999807467026667,206.706257496643,239.136753185459,192.585640429912,231.833245315838
"1257","rbbA",2693,2607,2736,43,0,907,4815,911,4,0,0.0157163742690058,1263,"rbbA",1867,1842.39384987871,-0.0172038855031882,0.0588572279229195,-0.292298603082679,0.770058326780205,0.999807467026667,1842.90112239229,1875.50047476456,1796.50783983127,1854.66596252671
"1258","rbn",865,849,873,8,0,290,1503,290,0,0,0.00916380297823597,1264,"yihY",2108,478.326226609167,0.00197409790412517,0.0614081055039659,0.0321471878659028,0.974354672363073,0.999807467026667,475.88373948116,479.317771668671,478.110619773762,479.992775513074
"1259","rbsA",1498,1482,1506,8,0,500,2626,501,1,0,0.00531208499335989,1265,"rbsA",2024,381.273776513684,0.0127901594352469,0.0605816308492668,0.211122732352156,0.832791502150097,0.999807467026667,380.339513793823,373.846976595609,389.961968432708,380.946647232598
"1260","rbsB",884,870,891,7,0,295,1506,296,1,0,0.00785634118967452,1266,"rbsB",2026,8767.20607812042,0.0284924735444868,0.0572841304881653,0.497388601374918,0.618915042140825,0.999807467026667,9055.57146730849,8226.7220156989,9328.42684191853,8458.10398755578
"1261","rbsC",961,951,966,5,0,321,1605,321,0,0,0.005175983436853,1267,"rbsC",2025,492.858955396843,0.0198747000855135,0.0597418655063032,0.332676255036203,0.73937867530101,0.999807467026667,538.354963969035,429.193037376523,557.636033483626,446.251786758187
"1262","rbsK",927,921,930,3,0,309,1590,309,0,0,0.0032258064516129,1268,"rbsK",2027,1569.77058712916,0.0328745475593527,0.0594695540946982,0.552796267935757,0.580402924340803,0.999807467026667,1524.11413860858,1559.08808954537,1582.84317408067,1613.03694628203
"1263","rbsR",988,978,993,5,0,329,1759,330,1,0,0.00503524672708963,1269,"rbsR",2028,434.554320575803,0.0237841969773728,0.0608840472649237,0.390647436328946,0.696057857129629,0.999807467026667,444.648127237223,407.263466123708,461.822282025959,424.483406916324
