"","Gene","Identity.x","Score.x","Length.x","Mismatches.x","DE.x","Identity.y","Score.y","Length.y","Mismatches.y","DE.y","mismatchRatio","X.1","K12","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IAI1_starvation1","IAI1_starvation2","IAI1_K12ref_starvation1","IAI1_K12ref_starvation2"
"1160","polA",2784,2778,2787,3,0,928,4927,928,0,0,0.00107642626480086,1168,"polA",2087,1342.36200457266,0.0307220926188548,0.0567254465928385,0.541592785322089,0.588099063044438,0.999740963348521,1281.54679978054,1347.84472159628,1336.19804346379,1403.85845345001
"1161","polB",2309,2223,2352,43,0,779,4194,783,4,0,0.0182823129251701,1169,"polB",48,120.388834247635,-0.00754259901345539,0.0403416957187537,-0.186967822722163,0.851685861783188,0.999740963348521,110.463293179737,134.451122269704,103.546344338501,133.094577202598
"1162","potA",1128,1110,1137,9,0,378,2015,378,0,0,0.0079155672823219,1170,"potA",635,54.3290386436686,-0.00957768994206381,0.031433517982624,-0.304696723648884,0.760597145184476,0.999740963348521,55.2316465898685,57.7806475869801,52.2233736663746,52.0804867314513
"1163","potB",818,798,828,10,0,275,1391,275,0,0,0.0120772946859903,1171,"potB",634,24.090404371407,0.00108860589839872,0.0222408345771132,0.0489462701871334,0.960962114750858,0.999740963348521,23.3008509051008,24.4456585944916,24.3108808446916,24.3042271413439
"1164","potC",788,774,795,7,0,264,1356,264,0,0,0.00880503144654088,1172,"potC",633,38.6451804387503,0.00206664903453847,0.0255007482123051,0.0810426822512302,0.935408008591579,0.999740963348521,28.478817772901,47.7801508892335,29.7132988101787,48.6084542826879
"1165","potD",1016,954,1047,31,0,347,1828,348,1,0,0.0296084049665712,1173,"potD",632,158.730995487458,-0.0401187926899819,0.0451047001266366,-0.889459248755536,0.373756314919994,0.999740963348521,174.324884549273,165.563778662693,150.367300039389,144.668018698476
"1166","potE",1290,1230,1320,30,0,439,2260,439,0,0,0.0227272727272727,1174,"potE",372,215.261978363218,-0.0144805622972882,0.0479933506227882,-0.3017201780951,0.762865384838333,0.999740963348521,205.392685756074,234.456089247169,198.989061728772,222.210076720859
"1167","potF",1086,1032,1113,27,0,369,1950,370,1,0,0.0242587601078167,1175,"potF",472,353.687599217326,-0.0254151000086444,0.0530171043182119,-0.47937548335536,0.63167153153303,0.999740963348521,359.868697312112,366.684878917373,334.049510865948,354.147309773869
"1168","potG",1077,963,1134,57,0,374,1993,377,3,0,0.0502645502645503,1176,"potG",473,98.1147134103074,-0.0468112140300395,0.0387564963007021,-1.20782884156614,0.227113105119438,0.999740963348521,105.285326311937,114.450128874211,80.1358664880576,92.5875319670245
"1169","potH",941,915,954,13,0,315,1623,317,2,0,0.0136268343815514,1177,"potH",474,51.9485590728764,0.000363848817031238,0.0296151529176733,0.0122859003309115,0.990197516414303,0.999740963348521,60.4096134576687,43.335485690235,61.227403608853,42.8217335347489
"1170","potI",834,810,846,12,0,280,1418,281,1,0,0.0141843971631206,1178,"potI",475,96.5820026478561,-0.0331915270106491,0.0388096089238115,-0.855239924623012,0.392418337903208,0.999740963348521,101.83334840007,107.783131075713,86.4386874477925,90.2728436678489
"1171","poxA",978,978,978,0,0,325,1750,325,0,0,0,1179,"epmA",2259,82.6496144440996,0.00703992510976963,0.0364862811862981,0.192947181265856,0.847000333919292,0.999740963348521,86.2994477966696,75.5593083829739,90.0402994247838,78.6994021719709
"1172","poxB",1682,1608,1719,37,0,569,3050,572,3,0,0.0215241419429901,1180,"poxB",486,91.8934967387588,-0.0329663578741293,0.0381457589725657,-0.86422078789515,0.387466614697384,0.999740963348521,96.6553815322699,103.338465876714,81.9366724765533,85.6434670694977
"1173","ppc",2622,2562,2652,30,0,882,4680,883,1,0,0.0113122171945701,1181,"ppc",2150,614.328056779588,0.0159363595438409,0.0553919012677452,0.287701977709884,0.773574876010491,0.999740963348521,571.302344413953,640.031788655779,589.763961232334,656.214132816286
"1174","pphA",652,642,657,5,0,216,1138,218,2,0,0.0076103500761035,1182,"pphA",1006,54.6810644556551,0.0050482429120304,0.0315139142404711,0.160190919906335,0.872730681893693,0.999740963348521,52.6426631559684,54.4471486877312,54.9245826491181,56.7098633298025
"1175","ppiD",1856,1824,1872,16,0,622,3258,623,1,0,0.00854700854700855,1183,"ppiD",244,2317.65801754897,0.0151099415563277,0.0562711575189093,0.268520183741558,0.788298940775083,0.999740963348521,2361.15289171688,2231.22192989723,2404.07599464173,2274.18125394004
"1176","ppk",2046,2004,2067,21,0,688,3640,688,0,0,0.0101596516690856,1184,"ppk",1359,833.803918202803,-0.00327227279492032,0.0563535833557397,-0.0580668095986666,0.953695411870093,0.999740963348521,797.406897641227,874.487877902948,794.155440926593,869.165456340443
"1177","pps",2352,2298,2379,27,0,792,4243,792,0,0,0.0113493064312736,1185,"ppsA",929,11205.3875869885,-0.000620760727351633,0.0538984579829874,-0.0115172261059411,0.990810786260079,0.999740963348521,11250.8590092518,11167.2213124836,11231.6269502475,11171.8430759711
"1178","ppx",1524,1488,1542,18,0,512,2735,513,1,0,0.0116731517509728,1186,"ppx",1360,274.199096153417,0.0087217757707283,0.0509628570088762,0.171139851307968,0.864113801274113,0.999740963348521,265.802299213742,276.680408637655,271.921704262847,282.391972499425
"1179","pqiA",1252,1248,1254,2,0,417,2193,417,0,0,0.00159489633173844,1187,"pqiA",544,99.5946812573454,0.0080014229974691,0.0385330195720012,0.207651076566112,0.835501420163912,0.999740963348521,106.148320789904,88.8933039799693,110.749568292484,92.5875319670245
"1180","pqiB",1641,1641,1641,0,0,546,2890,546,0,0,0,1188,"pqiB",545,229.976636234484,0.00635908126309108,0.0490741958154015,0.129580957108529,0.896897970228749,0.999740963348521,219.200597403541,236.678421846668,223.299942573464,240.727583114264
"1181","prc",2028,1986,2049,21,0,680,3597,682,2,0,0.0102489019033675,1189,"prc",1002,820.118107128501,0.000774355036821576,0.0565760400262708,0.0136869783827572,0.989079712221152,0.999740963348521,821.570743024294,817.818396615718,827.470351713763,813.612937160228
"1182","prfA",1072,1050,1083,11,0,360,1913,360,0,0,0.0101569713758079,1190,"prfA",671,97.4705064912855,-0.000414266527766855,0.0380633918970763,-0.0108835946330541,0.991316319310727,0.999740963348521,105.285326311937,90.0044702797189,108.948762303988,85.6434670694977
"1183","prfB",1089,1068,1099,10,0,363,1924,365,2,0,0.00909918107370337,1191,"prfB",1555,497.341113279661,2.01195785123688e-05,0.0540741362007077,0.000372073969664364,0.999703127930978,0.999740963348521,463.428034668116,531.137491280317,460.105930060645,534.692997109567
"1184","prfC",1557,1491,1590,33,0,527,2840,529,2,0,0.0207547169811321,1192,"prfC",2340,32.3765279824722,-0.00489745608136921,0.0250759501981701,-0.195304905404007,0.845154257062164,0.999740963348521,30.2048067288344,36.6684878917373,27.912492821683,34.7203244876342
"1185","prkB",864,852,870,6,0,288,1538,289,1,0,0.00689655172413793,1193,"prkB",1779,312.525366973548,0.0126972007079625,0.0514757284318245,0.246663837400164,0.805168395466339,0.999740963348521,289.96614459681,325.571725826638,298.933794090282,335.629803380464
"1186","prlC",1993,1893,2043,50,0,679,3645,680,1,0,0.0244738130200685,1194,"prlC",1866,718.580251510991,-0.0232695556997497,0.0560804561451404,-0.414931641060949,0.678191946125331,0.999740963348521,699.025527153024,765.593580527486,677.103051674374,732.598846689082
"1187","prmA",879,873,882,3,0,292,1530,293,1,0,0.00340136054421769,1195,"prmA",1752,42.0182130786649,0.00399918614893165,0.0282931968916495,0.141347977192071,0.887595049727304,0.999740963348521,42.2867294203681,40.0019867909862,44.1197467181441,41.664389385161
"1188","prmB",907,855,933,26,0,309,1655,310,1,0,0.0278670953912111,1196,"prmB",1271,146.350864358926,-0.0331476246776094,0.0427235986525165,-0.77586218677899,0.437830361298523,0.999740963348521,173.461890071306,138.895787468702,150.367300039389,122.678479856308
"1189","prmC",832,828,834,2,0,277,1458,277,0,0,0.00239808153477218,1197,"prmC",672,31.7156198203151,0.00145798667193419,0.0229792986823246,0.06344783155004,0.949409899879685,0.999740963348521,21.5748619491674,41.1131530907358,22.510074856196,41.664389385161
"1190","proA",1247,1233,1254,7,0,415,2176,417,2,0,0.00558213716108453,1198,"proA",156,446.439458442745,0.0165471178725089,0.0545864889571716,0.303135779359097,0.761786388176263,0.999740963348521,440.990178240982,437.799522101349,455.603915089406,451.364218339245
"1191","proB",1095,1077,1104,9,0,367,1908,367,0,0,0.00815217391304348,1199,"proB",155,269.641178663213,0.00556328970974208,0.0508836489367012,0.109333544782977,0.912937941177235,0.999740963348521,266.665293691709,268.902244539407,271.021301268599,271.975875153135
"1192","proC",808,804,810,2,0,269,1405,269,0,0,0.00246913580246914,1200,"proC",211,86.6217567042978,0.00723396134797374,0.0369998863973133,0.195513069156315,0.844991307397049,0.999740963348521,78.5324974949693,91.1156365794686,81.9366724765533,94.9022202662002
"1193","proP",1489,1461,1503,14,0,497,2616,500,3,0,0.00931470392548237,1201,"proP",2230,234.693141890324,0.0106262582935578,0.0495449364273486,0.214477180915145,0.830174959929109,0.999740963348521,230.419525617108,232.23375664767,237.706390481429,238.412894815088
"1194","proS",1715,1707,1719,4,0,570,3026,572,2,0,0.00232693426410704,1202,"proS",134,442.378061900674,0.0194285353200332,0.0543574561391296,0.357421717276564,0.720776121022246,0.999740963348521,420.278310769781,447.800018799095,438.496258198697,462.937659835123
"1195","proV",1197,1185,1203,6,0,400,2088,400,0,0,0.00498753117206983,1203,"proV",1434,72.7878705538034,0.00516567968430882,0.0348661861048289,0.148157291100829,0.882218636524992,0.999740963348521,66.4505748034356,76.6704746827235,69.3310305570836,78.6994021719709
"1196","proW",1048,1014,1065,17,0,352,1773,354,2,0,0.015962441314554,1204,"proW",1435,26.4758409359548,-0.00085334614757809,0.0228451131378771,-0.0373535531396974,0.970203106027547,0.999740963348521,23.3008509051008,30.0014900932396,22.510074856196,30.090947889283
"1197","proX",968,918,993,25,0,329,1759,330,1,0,0.0251762336354481,1205,"proX",1436,46.4419890692955,-0.0058655233864447,0.0290116820192205,-0.202177984115459,0.839777583853473,0.999740963348521,54.3686521119018,41.1131530907358,48.6217616893833,41.664389385161
"1198","proY",1363,1341,1374,11,0,457,2357,457,0,0,0.00800582241630277,1206,"proY",220,209.809993471512,0.0036192055390094,0.0475867460640961,0.0760549068460065,0.939375415304749,0.999740963348521,195.036752020473,222.233259949923,196.287852746029,225.682109169622
"1199","prpB",881,861,891,10,0,295,1558,296,1,0,0.0112233445566779,1207,"prpB",180,123.448926238725,-0.0167205572829295,0.0400540210571137,-0.417450154607133,0.676349176148156,0.999740963348521,112.18928213567,144.45161896745,101.745538350006,135.409265501773
"1200","prpC",1148,1104,1170,22,0,387,2081,389,2,0,0.0188034188034188,1208,"prpC",181,113.227051873727,-0.0136507569244742,0.0367364950145997,-0.371585719297641,0.71020132331418,0.999740963348521,93.2034036204032,142.229286367951,85.5382844535446,131.93723305301
"1201","prpD",1439,1413,1452,13,0,482,2597,483,1,0,0.00895316804407714,1209,"prpD",182,125.647129617032,-0.0070613530550759,0.0422472626596326,-0.16714344576514,0.867257182031726,0.999740963348521,129.449171695004,125.561791871707,126.056419194697,121.52113570672
"1202","prpE",1858,1802,1886,28,0,626,3341,628,2,0,0.0148462354188759,1210,"prpE",183,209.788581193473,-0.00441298825173305,0.0454055214990632,-0.0971905641877519,0.922575061257712,0.999740963348521,183.817823806906,238.900754446168,179.18019585532,237.2555506655
"1203","prpR",1551,1479,1587,36,0,524,2771,528,4,0,0.0226843100189036,1211,"prpR",179,84.6231462543702,-0.00712838301199491,0.0365802214713758,-0.194869870254146,0.845494822036388,0.999740963348521,94.9293925763365,77.7816409824732,88.2394934362882,77.5420580223831
"1204","prsA",947,945,948,1,0,315,1637,315,0,0,0.00105485232067511,1212,"prs",667,286.198949847262,0.0158542935171971,0.0500890233614856,0.316522312738637,0.751606091960042,0.999740963348521,257.172354434075,303.348399831645,268.320092285856,315.954952837471
"1205","psd",964,954,969,5,0,322,1714,322,0,0,0.00515995872033024,1213,"psd",2261,222.994872155948,0.0131715720590207,0.0486737615552707,0.270609290059984,0.786691549914854,0.999740963348521,228.693536661174,208.899264352928,236.805987487181,217.580700122508
"1206","pspA",662,648,669,7,0,222,1113,222,0,0,0.0104633781763827,1214,"pspA",732,1238.08914717879,0.00333839150152738,0.0567311535425136,0.0588458244379894,0.95307490905184,0.999740963348521,1250.47899857374,1220.06059712508,1251.5601620045,1230.25683101184
"1207","pspF",976,972,978,2,0,324,1713,325,1,0,0.00204498977505112,1215,"pspF",731,118.305394516664,0.00939666337731,0.0412187203210211,0.227970769206967,0.819668965000377,0.999740963348521,121.682221393304,110.005463675212,126.956822188945,114.577070809193
"1208","pssA",1347,1329,1356,9,0,451,2394,451,0,0,0.00663716814159292,1216,"pssA",1414,2334.84360456581,0.0274844041118752,0.0559994807465127,0.490797481431768,0.623569691546651,0.999740963348521,2280.89440526598,2312.33706977895,2360.85665091783,2385.28629230047
"1209","pstA",874,844,889,15,0,295,1508,296,1,0,0.0168728908886389,1217,"pstA",2003,16.3685870718412,-0.000496482519764439,0.0180889001377796,-0.0274468052774258,0.978103367081526,0.999740963348521,20.7118674712007,12.2228292972458,19.8088658734524,12.7307856454659
"1210","pstB",773,771,774,1,0,257,1388,257,0,0,0.00129198966408269,1218,"pstB",2002,175.46846906729,0.0115243933233932,0.0457638670582571,0.251822978786359,0.801177895066207,0.999740963348521,182.95482932894,161.119113463694,189.985031786294,167.814901690232
"1211","pstC",960,960,960,0,0,319,1602,319,0,0,0,1219,"pstC",2004,50.3966000455417,0.00469703410816965,0.0304693034299133,0.154156268093688,0.877486522939047,0.999740963348521,50.9166742000351,47.7801508892335,53.1237766606225,49.7657984322757
"1212","pstS",1040,1038,1041,1,0,346,1798,346,0,0,0.000960614793467819,1220,"pstS",2005,54.8073426999358,0.00503831321228633,0.0314957133509482,0.159968220314485,0.872906108306106,0.999740963348521,51.7796686780017,55.5583149874808,54.0241796548703,57.8672074793903
"1213","pta",2143,2139,2145,2,0,714,3783,714,0,0,0.000932400932400932,1221,"pta",1249,667.242528461267,0.022884208545207,0.0551137614833159,0.415217686641376,0.677982552401363,0.999740963348521,703.340499542857,603.363300764042,733.828440311988,628.437873226179
"1214","ptr",2857,2793,2889,32,0,957,5122,962,5,0,0.0110764970578055,1222,"ptrA",1514,260.474901830285,0.000521138790203656,0.0505608801873647,0.0103071542321348,0.991776226384717,0.999740963348521,260.624332345942,260.01291414141,262.017271326121,259.245089507669
"1215","ptrB",2048,2022,2061,13,0,684,3690,686,2,0,0.00630761766132945,1223,"ptrB",1010,125.962404200417,0.00421217250814453,0.0421988584555774,0.0998172145480823,0.920489441072942,0.999740963348521,120.819226915337,128.895290770956,123.355210211954,130.779888903422
"1216","ptsA",2448,2340,2502,54,0,830,4426,833,3,0,0.0215827338129496,1224,"frwA",2144,55.4655145219609,-0.00897867273683139,0.0311758234079661,-0.288001141760931,0.773345864681856,0.999740963348521,51.7796686780017,63.3364790857281,47.7213586951354,59.0245516289781
"1217","ptsG",1433,1431,1434,1,0,477,2478,477,0,0,0.000697350069735007,1225,"ptsG",618,406.396269054279,0.0196108067887132,0.0532667371783569,0.368162343472418,0.712752186928018,0.999740963348521,373.676608959579,422.243193904854,389.874496509314,439.790776843367
"1218","ptsI",1722,1710,1728,6,0,574,3008,575,1,0,0.00347222222222222,1226,"ptsI",1306,3652.87547883245,0.0328053821093388,0.0564135423745693,0.581516081573476,0.560892682962606,0.999740963348521,3388.11632049725,3767.96492245095,3533.18134942852,3922.23932295308
"1219","ptsP",2242,2232,2247,5,0,747,3924,748,1,0,0.00222518914107699,1227,"ptsP",1518,385.874105584387,0.0190723338351879,0.0532307736290462,0.358295259206618,0.72012236553973,0.999740963348521,396.114465386713,360.017881118876,412.38457136551,374.979504466449
"1220","purA",1296,1290,1299,3,0,432,2278,432,0,0,0.0023094688221709,1228,"purA",2271,1774.35166473437,0.0279385660131657,0.0564306116480255,0.495095927498125,0.620532408396212,0.999740963348521,1766.54969639783,1720.08543201241,1829.61888431161,1781.15264621563
"1221","purB",1351,1311,1371,20,0,455,2437,456,1,0,0.0145878920495988,1229,"purB",640,73.5591456827013,0.00243979101534479,0.0352229538034693,0.0692670759232147,0.944777032377679,0.999740963348521,75.9435140610692,70.0034768842258,76.5342545110663,71.755337274444
"1222","purC",708,696,714,6,0,237,1246,237,0,0,0.00840336134453781,1230,"purC",1343,349.79129334889,-0.0245252632126655,0.0529961278069281,-0.462774625761608,0.643525920968608,0.999740963348521,359.005702834145,358.906714819126,334.049510865948,347.203244876342
"1223","purD",1277,1251,1290,13,0,427,2256,429,2,0,0.010077519379845,1231,"purD",2178,65.1374200185194,0.00584791513182143,0.0336377101998161,0.173849976620983,0.861983366714427,0.999740963348521,66.4505748034356,61.1141464862289,69.3310305570836,63.6539282273294
"1224","purF",1513,1503,1518,5,0,505,2692,505,0,0,0.00329380764163373,1232,"purF",1257,192.463621499414,0.00925056569892679,0.0469823890231459,0.196894323410619,0.843910235991003,0.999740963348521,180.365845895039,198.898767655181,184.582613820807,206.00725862663
"1225","purH",1563,1509,1590,27,0,526,2810,529,3,0,0.0169811320754717,1233,"purH",2179,39.2418533120724,-0.0044125592419547,0.0273638981198453,-0.161254775274673,0.871892741127545,0.999740963348521,37.1087625525679,43.335485690235,36.0161197699135,40.5070452355732
