"","Gene","Identity.x","Score.x","Length.x","Mismatches.x","DE.x","Identity.y","Score.y","Length.y","Mismatches.y","DE.y","mismatchRatio","X.1","IAI1","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","K12_IAI1ref_starvation1","K12_IAI1ref_starvation2","K12_starvation1","K12_starvation2"
"924","nadC",894,894,894,0,0,297,1558,297,0,0,0,934,"nadC",75,12.4476888884799,-0.0010955525675497,0.0153322833978561,-0.0714539732355122,0.943036454913259,0.999974208147515,11.7203700920146,13.6791683185376,11.257994376113,13.1332227672543
"925","nadD",639,633,642,3,0,213,1133,213,0,0,0.00467289719626168,935,"nadD",339,5.87584094992656,-0.000487763871659099,0.0102607514253243,-0.0475368568480534,0.962085356009558,0.999974208147515,3.19646457054944,8.79375106191705,3.07036210257627,8.44278606466345
"926","nadE",819,801,828,9,0,270,1450,275,5,0,0.0108695652173913,936,"nadE",930,40.5101738324343,-0.00136834412964059,0.0262563383766773,-0.0521148116698573,0.958437210998192,0.999974208147515,42.6195276073259,39.0833380529647,40.9381613676837,39.3996683017628
"927","nadR",1188,1098,1233,45,0,408,2210,410,2,0,0.0364963503649635,937,"nadR",2311,253.18293026393,0.0917449667670605,0.0490013182931353,1.87229588841313,0.06116567929044,0.999974208147515,219.490567177729,222.775026901899,282.473313437017,287.992813539076
"928","nagA",1143,1131,1149,6,0,381,2024,382,1,0,0.00522193211488251,938,"nagA",355,122.082004136501,-0.0085869154685083,0.0400468091617706,-0.21442196390282,0.830218015233493,0.999974208147515,128.924071012161,120.181264512866,123.837938137243,115.384742883734
"929","nagB",790,768,801,11,0,266,1443,266,0,0,0.0137328339575531,939,"nagB",356,120.306106840461,0.01264241939488,0.039978728656731,0.31622865007618,0.7518289630703,0.999974208147515,116.138212729963,117.250014158894,125.884846205627,121.951354267361
"930","nagC",1215,1203,1221,6,0,406,2139,406,0,0,0.00491400491400491,940,"nagC",354,54.5786825335252,-0.00405125627405972,0.028702991096686,-0.141144045246471,0.887756148837361,0.999974208147515,46.8814803680585,64.4875077873917,45.031977504452,61.9137644741987
"931","nagE",1921,1869,1947,26,0,645,3358,648,3,0,0.0133538777606574,941,"nagE",357,504.813792281554,-0.00461671556416009,0.0545267809643903,-0.084668771611057,0.932524723434133,0.999974208147515,515.696284048644,498.3125601753,512.750471130238,492.495853772035
"932","nagZ",1015,993,1026,11,0,339,1805,341,2,0,0.0107212475633528,942,"nagZ",609,121.854119559638,-0.00659170116767481,0.0392981765710702,-0.167735547621499,0.866791329412953,0.999974208147515,135.31700015326,112.364596902273,129.978662342396,109.756218840625
"933","nanA",893,891,894,1,0,297,1575,297,0,0,0.00111856823266219,943,"nanA",1704,15.4942165087763,-0.00135685912391987,0.0170332706531999,-0.0796593415055594,0.936508197422403,0.999974208147515,15.9823228527472,15.6333352211859,15.3518105128814,15.0093974482906
"934","nanE",685,675,690,5,0,229,1182,229,0,0,0.0072463768115942,944,"nanE",1702,19.2869929812982,0.00156648745897838,0.0187782111155272,0.0834204839503104,0.933517201440933,0.999974208147515,20.2442756134798,17.5875021238341,21.4925347180339,17.8236594698451
"935","nanR",782,762,792,10,0,263,1385,263,0,0,0.0126262626262626,945,"nanR",1705,22.9871688388074,0.004930714986906,0.0192356179889434,0.256332548802964,0.797694066301761,0.999974208147515,27.7026929447619,15.6333352211859,31.7270750599548,16.8855721293269
"936","nanT",1457,1389,1491,34,0,495,2561,496,1,0,0.02280348759222,946,"nanT",1703,34.7317048402708,0.0102771015012238,0.0244846393938408,0.419736690253605,0.674677818774308,0.999974208147515,35.1611102760439,29.3125035397235,37.8677992651074,36.5854062802083
"937","napA",2450,2376,2487,37,0,826,4476,828,2,0,0.0148773622838762,947,"napA",1180,10.6696456765029,0.00234761910397779,0.014210459115737,0.165203607065586,0.868783726249453,0.999974208147515,8.52390552146519,11.7250014158894,10.2345403419209,12.1951354267361
"938","napC",603,603,603,0,0,200,1097,200,0,0,0,948,"napC",1177,22.8064355525845,-0.00187767259441405,0.0199239710454439,-0.0942418853215221,0.924917013138218,0.999974208147515,19.1787874232967,27.3583366370753,18.4221726154577,26.2664455345085
"939","napG",695,693,696,1,0,231,1217,231,0,0,0.0014367816091954,949,"napG",1179,1.00102825405438,-9.91267545357955e-05,0.00465531401945706,-0.0212932476996163,0.983011730174536,0.999974208147515,1.06548819018315,0.977083451324117,1.02345403419209,0.938087340518162
"940","napH",859,849,864,5,0,286,1499,287,1,0,0.00578703703703704,950,"napH",1178,1.00102825405438,-9.91267545357955e-05,0.00465531401945706,-0.0212932476996163,0.983011730174536,0.999974208147515,1.06548819018315,0.977083451324117,1.02345403419209,0.938087340518162
"941","narG",3731,3705,3744,13,0,1246,6753,1247,1,0,0.00347222222222222,951,"narG",668,16.0598949230033,-0.00138588888431858,0.0172199092341052,-0.0804817763832187,0.935854089553148,0.999974208147515,18.1132992331135,14.6562517698618,17.3987185812656,14.0713101077724
"942","narH",1527,1503,1539,12,0,511,2775,512,1,0,0.00779727095516569,952,"narH",669,3.91722729995104,-0.000339456249138832,0.00857036971476499,-0.0396081219873185,0.968405552112324,0.999974208147515,2.1309763803663,5.8625007079447,2.04690806838418,5.62852404310897
"943","narI",673,663,678,5,0,224,1175,225,1,0,0.00737463126843658,953,"narI",671,5.87584094992656,-0.000487763871659099,0.0102607514253243,-0.0475368568480534,0.962085356009558,0.999974208147515,3.19646457054944,8.79375106191705,3.07036210257627,8.44278606466345
"944","narJ",695,663,711,16,0,232,1214,236,4,0,0.0225035161744023,954,"narJ",670,3.3023911288444,0.000843279821665621,0.00798000007692372,0.10567416209734,0.915840881200738,0.999974208147515,4.26195276073259,1.95416690264823,5.11727017096046,1.87617468103632
"945","narK",1385,1371,1392,7,0,463,2379,463,0,0,0.00502873563218391,955,"narK",667,31.9189618413088,-0.00160554092969624,0.0232114520101716,-0.0691702065425581,0.94485413802439,0.999974208147515,37.2920866564102,27.3583366370753,35.8208911967232,27.2045328750267
"946","narL",648,642,651,3,0,216,1115,216,0,0,0.00460829493087558,956,"narL",665,3.56876317639019,-0.00030858143637304,0.0082205467271107,-0.0375378240178799,0.970056182181973,0.999974208147515,5.32744095091574,1.95416690264823,5.11727017096046,1.87617468103632
"947","narP",637,615,648,11,0,214,1090,215,1,0,0.0169753086419753,957,"narP",1171,44.7614854362175,0.00537908902681471,0.0273473312909715,0.19669520837635,0.84406606000814,0.999974208147515,45.8159921778754,41.0375049556129,48.1023396070283,44.0901050043536
"948","narQ",1678,1632,1701,23,0,564,2991,566,2,0,0.0135214579659024,958,"narQ",1315,22.8441635119714,-0.000844290780156706,0.020169698753899,-0.041859364904669,0.966610810094386,0.999974208147515,25.5717165643956,20.5187524778065,25.5863508548023,19.6998341508814
"949","narU",1384,1374,1389,5,0,461,2354,462,1,0,0.00359971202303816,959,"narU",789,7.0506406365139,-0.000624121872991789,0.0116387338787985,-0.0536245505302522,0.957234296155786,0.999974208147515,8.52390552146519,5.8625007079447,8.18763227353673,5.62852404310897
"950","narV",670,648,681,11,0,226,1181,226,0,0,0.0161527165932452,960,"narV",785,6.08254670159499,0.00166678996870788,0.0106051317403112,0.157168247365777,0.875112252189746,0.999974208147515,7.45841733128204,3.90833380529647,9.21108630772883,3.75234936207265
"951","narW",690,678,696,6,0,230,1202,231,1,0,0.00862068965517241,961,"narW",786,3.56876317639019,-0.00030858143637304,0.0082205467271107,-0.0375378240178799,0.970056182181973,0.999974208147515,5.32744095091574,1.95416690264823,5.11727017096046,1.87617468103632
"952","narX",1782,1752,1797,15,0,598,3176,598,0,0,0.00834724540901502,962,"narX",666,39.2206723461193,-0.000145061386389152,0.0259224648267072,-0.00559597196327176,0.995535083670902,0.999974208147515,39.4230630367765,39.0833380529647,39.9147073334916,38.4615809612446
"953","narY",1515,1455,1545,30,0,511,2769,514,3,0,0.0194174757281553,963,"narY",787,9.00925428648942,-0.00080478538014537,0.0131840248220621,-0.0610424654843369,0.951325389526523,0.999974208147515,9.58939371164833,8.79375106191705,9.21108630772883,8.44278606466345
"954","narZ",3732,3714,3741,9,0,1244,6730,1246,2,0,0.00240577385725742,964,"narZ",788,20.8912647607423,-0.00178195097772892,0.0194342412892654,-0.0916913066584795,0.926943304576861,0.999974208147515,19.1787874232967,23.4500028317788,18.4221726154577,22.5140961724359
"955","ndh",1296,1278,1305,9,0,434,2315,434,0,0,0.00689655172413793,965,"ndh",610,36.6895812764512,-0.0029203790835631,0.0246620486675215,-0.118415916006567,0.905738115355887,0.999974208147515,42.6195276073259,32.2437538936959,40.9381613676837,30.9568822370993
"956","nei",772,732,792,20,0,258,1377,263,5,0,0.0252525252525253,966,"nei",370,2.48084920606933,-0.000233040309640693,0.00712060746260457,-0.0327275883222823,0.973891823371587,0.999974208147515,2.1309763803663,2.93125035397235,2.04690806838418,2.81426202155448
"957","nemA",1094,1086,1098,4,0,364,1917,365,1,0,0.00364298724954463,967,"nemA",879,16.8814368457784,-0.000337021870856713,0.0173221994993811,-0.0194560668158079,0.98447728400426,0.999974208147515,20.2442756134798,13.6791683185376,20.4690806838418,13.1332227672543
"958","nfi",671,669,672,1,0,223,1173,223,0,0,0.00148809523809524,968,"nfi",2140,2.52429206420257,-0.000233989284414691,0.00715313847485331,-0.0327114154489354,0.973904720552046,0.999974208147515,3.19646457054944,1.95416690264823,3.07036210257627,1.87617468103632
"959","nfo",847,825,858,11,0,284,1523,285,1,0,0.0128205128205128,969,"nfo",1150,11.4361520954277,0.00123445516993209,0.0147113519292328,0.0839117421614471,0.933126603594103,0.999974208147515,9.58939371164833,12.7020848672135,11.257994376113,12.1951354267361
"960","nfrB",2203,2133,2238,35,0,742,3961,745,3,0,0.015638963360143,970,"nfrB",294,22.0892497387636,0.00230090556027316,0.0198202924844925,0.116088375692407,0.907582501377871,0.999974208147515,24.5062283742124,18.5645855751582,25.5863508548023,19.6998341508814
"961","nfsA",722,720,723,1,0,240,1282,240,0,0,0.00138312586445367,971,"nfsA",459,14.9719809526825,-0.00131302558075227,0.016758817862219,-0.0783483412462136,0.937550964858603,0.999974208147515,14.9168346625641,15.6333352211859,14.3283564786893,15.0093974482906
"962","nhaA",1154,1128,1167,13,0,385,1948,388,3,0,0.0111396743787489,972,"nhaA",15,553.810819794108,-0.0100034078025787,0.0534360383796021,-0.187203395048036,0.851501163033984,0.999974208147515,509.303354907545,609.700073626249,501.492476754125,594.747373888514
"963","nhaB",1538,1530,1542,4,0,513,2664,513,0,0,0.00259403372243839,973,"nhaB",639,8.05166889056828,-0.000710433979456833,0.012406786485717,-0.0572617236763689,0.954336710380968,0.999974208147515,9.58939371164833,6.83958415926882,9.21108630772883,6.56661138362713
"964","nhaR",903,897,906,3,0,300,1620,301,1,0,0.0033112582781457,974,"nhaR",16,30.3909043909092,-0.000480709122382165,0.0231169104029753,-0.0207946959175087,0.983409428870188,0.999974208147515,28.768181134945,32.2437538936959,28.6567129573786,31.8949695776175
"965","nhoA",834,810,846,12,0,278,1491,281,3,0,0.0141843971631206,975,"nhoA",784,18.8834933538871,-0.000502732317994601,0.018276535886731,-0.0275069805957917,0.97805537224505,0.999974208147515,22.3752519938461,15.6333352211859,22.515988752226,15.0093974482906
"966","nikA",1561,1533,1575,14,0,522,2787,524,2,0,0.00888888888888889,976,"nikA",1821,1.00102825405438,-9.91267545357955e-05,0.00465531401945706,-0.0212932476996163,0.983011730174536,0.999974208147515,1.06548819018315,0.977083451324117,1.02345403419209,0.938087340518162
"967","nikC",822,798,834,12,0,277,1404,277,0,0,0.0143884892086331,978,"nikC",1822,0.52223555609381,-2.72968871414948e-05,0.00306919684220653,-0.00889382093911916,0.992903851137211,0.999974208147515,1.06548819018315,0,1.02345403419209,0
"968","nikE",783,735,807,24,0,263,1378,268,5,0,0.0297397769516729,980,"nikE",1823,3.91722729995104,-0.000339456249138832,0.00857036971476499,-0.0396081219873185,0.968405552112324,0.999974208147515,2.1309763803663,5.8625007079447,2.04690806838418,5.62852404310897
"969","nirB",2514,2454,2544,30,0,846,4535,847,1,0,0.0117924528301887,981,"nirB",1753,5.96272666619304,-0.000538852319232782,0.0108016979183119,-0.0498858904690602,0.960213321078751,0.999974208147515,5.32744095091574,6.83958415926882,5.11727017096046,6.56661138362713
"970","nirC",799,783,807,8,0,268,1377,268,0,0,0.00991325898389095,982,"nirC",1754,2.08894222437524,-0.000138310583287697,0.0055277988327277,-0.025020914738941,0.980038281280636,0.999974208147515,4.26195276073259,0,4.09381613676837,0
"971","nlpA",818,816,819,1,0,272,1431,272,0,0,0.00122100122100122,983,"nlpA",1932,50.0079698445857,-0.00404783128002639,0.0287195249704149,-0.140943531767891,0.88791455199914,0.999974208147515,52.2089213189743,49.83125601753,50.1492476754125,47.8424543664262
"972","nlpD",1130,1110,1140,10,0,379,1977,379,0,0,0.0087719298245614,984,"nlpD",1443,2664.73156001808,0.0156781284561661,0.0553473008427059,0.283268166964863,0.776971277410504,0.999974208147515,2676.50633374007,2604.9044812301,2715.22355271162,2662.29187239054
"973","nlpE",693,657,711,18,0,233,1251,236,3,0,0.0253164556962025,985,"nlpE",125,43.0887418891908,0.000583658413183078,0.0267832308969113,0.0217919344917564,0.982613928003901,0.999974208147515,45.8159921778754,40.0604215042888,47.0788855728362,39.3996683017628
"974","nlpI",885,885,885,0,0,294,1548,294,0,0,0,986,"nlpI",1671,322.640725363412,-0.0130977413724398,0.0471373695548853,-0.277863221815745,0.781117357264739,0.999974208147515,280.223394018168,378.131295662433,269.16841099252,363.039800780529
"975","norV",1412,1356,1440,28,0,476,2593,479,3,0,0.0194444444444444,987,"norV",1425,6.18673996232481,0.00278839225224124,0.0109532430717216,0.254572297353662,0.799053457871176,0.999974208147515,4.26195276073259,6.83958415926882,6.14072420515255,7.50469872414529
"976","norW",1125,1107,1134,9,0,374,1976,377,3,0,0.00793650793650794,988,"norW",1426,1.00102825405438,-9.91267545357955e-05,0.00465531401945706,-0.0212932476996163,0.983011730174536,0.999974208147515,1.06548819018315,0.977083451324117,1.02345403419209,0.938087340518162
"977","nrdA",2245,2163,2286,41,0,759,4102,761,2,0,0.0179352580927384,989,"nrdA",1192,28.8803173331973,0.00596389754752374,0.0226111192700631,0.263759501521886,0.791965242843948,0.999974208147515,25.5717165643956,29.3125035397235,29.6801669915707,30.9568822370993
"978","nrdB",1112,1074,1131,19,0,375,2023,376,1,0,0.0167992926613616,990,"nrdB",1193,44.3426836295573,0.00652749420486036,0.0272712030381058,0.239354831385309,0.810830451443134,0.999974208147515,40.4885512269596,44.9458387609094,45.031977504452,46.9043670259081
"979","nrdD",2110,2052,2139,29,0,712,3857,712,0,0,0.0135577372604021,991,"nrdD",2262,1059.08490729962,0.032868446518137,0.0555207667973678,0.59200274805454,0.553848748203747,0.999974208147515,929.105701839705,1129.50846973068,994.797321234713,1182.9281363934
"980","nrdF",952,936,960,8,0,318,1699,319,1,0,0.00833333333333333,992,"nrdF",1410,6.57184793855333,-0.000572274098844335,0.0111557907852934,-0.0512983893171213,0.959087751555292,0.999974208147515,8.52390552146519,4.88541725662058,8.18763227353673,4.69043670259081
"981","nrfA",1430,1416,1437,7,0,478,2596,478,0,0,0.00487125956854558,993,"nrfA",2179,3.52532031825695,-0.000323042092950398,0.00839530950135746,-0.0384788783425036,0.969305871651263,0.999974208147515,4.26195276073259,2.93125035397235,4.09381613676837,2.81426202155448
"982","nrfC",661,639,672,11,0,223,1189,223,0,0,0.0163690476190476,994,"nrfC",2180,0.957585395921139,-7.51940047718569e-05,0.00403075981729004,-0.018655044750945,0.985116291098787,0.999974208147515,0,1.95416690264823,0,1.87617468103632
"983","nth",634,630,636,2,0,211,1119,211,0,0,0.00314465408805031,996,"nth",870,0.957585395921139,-7.51940047718569e-05,0.00403075981729004,-0.018655044750945,0.985116291098787,0.999974208147515,0,1.95416690264823,0,1.87617468103632
"984","nudC",774,774,774,0,0,257,1376,257,0,0,0,997,"nudC",2138,49.2675987393308,-0.00375122445008833,0.0277410894527442,-0.135222679573504,0.892435816072418,0.999974208147515,57.53636226989,42.9916718582611,55.2665178463729,41.2758429827991
"985","nudF",622,606,630,8,0,209,1095,209,0,0,0.0126984126984127,998,"nudF",1607,28.6563040370655,0.00283170141830667,0.0225550965854247,0.125545967297544,0.900091336245423,0.999974208147515,26.6372047545787,29.3125035397235,28.6567129573786,30.0187948965812
"986","nuoB",661,657,663,2,0,220,1181,220,0,0,0.00301659125188537,999,"nuoB",1221,199.629302110452,-0.0101038429105545,0.0449458517604482,-0.224800343408905,0.822134598913436,0.999974208147515,222.687031748278,183.691688848934,213.901893146147,178.236594698451
"987","nuoC",1761,1701,1791,30,0,594,3203,596,2,0,0.016750418760469,1000,"nuoC",1220,201.82349830375,-0.000267466866296413,0.0461060498792806,-0.00580112299788685,0.995371399485753,0.999974208147515,191.787874232967,212.027108937333,192.409358428113,211.069651616586
"988","nuoF",1317,1275,1338,21,0,444,2365,445,1,0,0.015695067264574,1001,"nuoF",1219,117.899694070869,0.0196310151209482,0.0372052355920892,0.527641199109145,0.59774839224238,0.999974208147515,94.8284489263002,127.997932123459,103.368857453401,145.403537780315
"989","nuoG",2705,2661,2727,22,0,905,4898,908,3,0,0.00806747341400807,1002,"nuoG",1218,277.769473419468,-0.00709623756966138,0.0497163508843665,-0.142734481582654,0.886499883161945,0.999974208147515,269.568512116336,291.170868494587,266.098048889944,284.240464177003
"990","nuoH",977,975,978,1,0,325,1687,325,0,0,0.00102249488752556,1003,"nuoH",1217,77.1226184203205,-0.00584396834982758,0.03393867721505,-0.172191989475538,0.863286595295593,0.999974208147515,83.1080788342856,74.2583423006329,79.8294146669832,71.2946378793803
"991","nuoL",1827,1797,1842,15,0,612,3148,613,1,0,0.00814332247557003,1004,"nuoL",1216,125.719237979448,-0.00490763209040391,0.0390020656582584,-0.125830055602831,0.899866449925469,0.999974208147515,111.876259969231,142.654183893321,109.509581658554,138.836926396688
